posting_id,role_id,country_id,industry_id,posting_date,salary_usd_min,salary_usd_max,salary_usd_avg,is_remote,experience_years_req,posting_count
21390,33,30,11,2022-03-03,7447.29,11647.57,9027.67,True,1,57
21391,33,31,1,2022-07-23,7763.84,12130.26,9210.17,False,0,47
21392,33,32,8,2022-11-12,9851.79,15223.1,11299.48,True,2,53
21393,33,33,10,2022-12-16,9231.14,14235.73,12267.18,True,1,84
21394,33,34,20,2022-12-11,12708.55,22362.86,16212.56,True,2,78
21395,33,35,18,2022-02-15,6595.19,10504.97,8733.21,True,2,37
21396,33,36,3,2022-02-04,5016.79,7817.23,6017.35,True,1,28
21397,33,37,20,2022-04-25,4299.72,7222.71,5703.42,False,1,24
21398,33,38,3,2022-08-02,7477.1,11031.93,9082.22,True,0,30
21399,33,39,9,2022-04-22,12773.94,19407.37,16359.28,False,1,65
21400,33,40,16,2022-11-13,16222.94,22446.72,19799.0,True,2,89
21401,33,41,5,2022-11-01,14667.79,22983.57,16831.51,False,1,80
21402,33,42,18,2022-10-02,12569.68,18921.76,14497.25,True,1,89
21403,33,43,5,2022-02-02,17082.21,28743.65,21311.36,True,1,128
21404,33,44,16,2022-09-09,18863.36,30609.27,23757.45,True,1,157
21405,33,45,13,2022-02-21,20317.27,30689.2,23612.33,True,2,114
21406,33,46,8,2022-01-25,14150.52,19936.53,16603.05,True,1,94
21407,33,47,8,2022-12-13,11339.28,16714.45,13844.76,False,1,70
21408,33,48,15,2022-05-22,21560.48,32571.59,26741.17,True,2,165
21409,33,49,19,2022-08-12,29329.83,44588.87,36817.39,False,1,206
21410,33,50,9,2022-12-24,33990.95,53822.25,40777.36,True,2,152
21411,33,51,5,2022-05-16,5883.23,8598.5,7293.59,False,1,41
21412,33,52,13,2022-04-25,3878.06,6168.47,5008.35,True,2,23
21413,33,53,18,2022-10-07,3719.01,5127.5,4318.4,False,2,25
21414,33,54,19,2022-01-07,10852.42,17961.21,14068.79,True,1,96
21415,33,55,20,2022-05-06,8551.56,11506.84,9932.85,True,0,67
21416,33,56,11,2022-03-22,5379.25,8598.29,6414.06,True,2,23
21417,33,57,14,2022-04-21,20491.98,35839.03,26603.49,False,0,173
21418,33,58,8,2022-07-18,35289.09,52244.16,42368.05,True,2,143
21419,33,59,9,2022-10-04,3107.77,5246.33,3993.38,False,1,28
21420,33,60,12,2022-03-21,6543.45,10051.13,7443.03,True,1,30
21421,34,1,19,2022-11-17,41848.22,64176.53,49432.21,True,1,322
21422,34,2,11,2022-01-02,38520.1,52768.88,43931.93,False,1,191
21423,34,3,20,2022-07-16,31638.41,53151.11,41227.39,False,1,187
21424,34,4,3,2022-11-25,29550.74,43685.64,35941.92,True,0,141
21425,34,5,1,2022-09-17,34684.16,61932.93,45228.26,True,2,216
21426,34,6,4,2022-11-07,33183.38,49291.74,38515.22,False,1,195
21427,34,7,10,2022-06-02,28608.84,44541.82,37698.54,False,1,137
21428,34,8,5,2022-04-25,41976.02,68398.07,50882.86,True,2,254
21429,34,9,3,2022-03-12,29714.66,49924.55,38093.59,True,2,155
21430,34,10,2,2022-04-10,34511.72,51738.95,44375.08,False,1,281
21431,34,11,16,2022-09-18,56440.31,80647.11,64284.31,True,2,288
21432,34,12,20,2022-09-20,32568.11,50784.74,38545.69,True,1,221
21433,34,13,1,2022-04-19,30487.71,49146.86,38089.03,False,0,227
21434,34,14,8,2022-08-12,33914.04,53792.06,42256.52,True,0,288
21435,34,15,10,2022-07-01,38017.09,64866.05,47081.34,True,2,170
21436,34,16,12,2022-03-24,30119.35,51394.63,38673.28,True,1,191
21437,34,17,2,2022-04-02,27173.83,41933.03,34699.9,True,2,217
21438,34,18,8,2022-02-25,28837.3,43540.33,35756.83,True,2,240
21439,34,19,4,2022-11-01,35587.86,55757.01,45775.31,False,0,269
21440,34,20,20,2022-02-17,29414.39,42221.2,36435.76,False,0,154
21441,34,21,9,2022-05-03,7752.46,12119.37,10149.74,False,1,44
21442,34,22,15,2022-10-08,11980.33,20403.21,15802.95,False,1,88
21443,34,23,8,2022-12-03,10010.55,14150.7,12515.98,False,2,44
21444,34,24,13,2022-01-25,8570.59,12704.27,10125.85,True,2,46
21445,34,25,16,2022-12-02,8362.55,13080.03,11047.07,True,1,62
21446,34,26,7,2022-01-15,4806.73,6359.35,5661.89,False,1,30
21447,34,27,9,2022-03-13,6191.66,8721.48,7385.4,False,0,44
21448,34,28,16,2022-11-04,6260.98,8848.0,7178.41,True,2,30
21449,34,29,12,2022-11-09,8701.58,12329.52,10192.42,False,0,60
21450,34,30,19,2022-08-23,7964.19,11767.51,9700.58,True,1,57
21451,34,31,16,2022-10-19,7911.36,12837.48,10012.73,False,2,52
21452,34,32,5,2022-08-14,7781.05,10542.06,9084.2,False,2,38
21453,34,33,7,2022-03-27,10894.24,14450.51,12775.0,True,1,57
21454,34,34,10,2022-03-05,11515.6,18217.45,14087.32,True,0,95
21455,34,35,1,2022-08-04,6411.07,9805.93,8229.06,True,2,42
21456,34,36,16,2022-12-21,4584.19,5976.92,5314.08,False,2,23
21457,34,37,5,2022-11-09,5114.3,6777.68,5817.53,False,2,29
21458,34,38,11,2022-06-14,6740.78,9868.06,7683.38,True,0,56
21459,34,39,17,2022-11-19,14952.14,23897.97,19030.35,True,0,88
21460,34,40,6,2022-06-20,15685.4,28482.05,20841.2,False,0,126
21461,34,41,9,2022-05-05,12966.83,20518.34,15771.14,True,1,75
21462,34,42,12,2022-06-12,14702.09,20637.43,18122.81,True,2,104
21463,34,43,17,2022-08-02,18473.01,27811.0,22100.26,False,0,132
21464,34,44,19,2022-08-25,17859.37,29022.38,22946.25,True,0,83
21465,34,45,12,2022-01-15,22862.08,34784.95,27049.39,False,1,138
21466,34,46,12,2022-10-03,14090.64,20175.77,16674.44,False,0,68
21467,34,47,13,2022-12-22,10079.55,14367.99,12386.25,False,2,74
21468,34,48,11,2022-09-25,20486.06,29762.11,24573.85,True,0,144
21469,34,49,3,2022-09-22,26650.25,44540.72,34629.83,True,1,223
21470,34,50,20,2022-05-03,29466.5,48273.63,37843.42,False,2,246
21471,34,51,11,2022-11-26,5191.85,7802.81,6003.83,False,2,43
21472,34,52,7,2022-11-13,4341.4,6836.17,5101.76,True,2,25
21473,34,53,18,2022-08-21,3894.53,5703.16,4478.52,True,1,15
21474,34,54,7,2022-04-19,12779.63,19725.04,14899.04,True,1,73
21475,34,55,11,2022-07-09,7682.96,12727.38,10111.44,True,1,36
21476,34,56,3,2022-10-04,4645.29,7429.69,5725.19,True,2,40
21477,34,57,2,2022-02-21,24197.27,41924.31,31173.49,True,1,142
21478,34,58,1,2022-07-03,32152.71,45243.12,37382.41,False,2,244
21479,34,59,12,2022-12-14,3951.26,5574.85,4968.0,True,0,24
21480,34,60,10,2022-04-14,5249.51,8559.44,6518.14,False,2,40
21481,35,1,14,2022-08-28,110406.6,163772.26,136226.84,True,9,290
21482,35,2,17,2022-03-12,85835.83,124066.67,104523.17,False,9,256
21483,35,3,1,2022-08-28,73525.7,112976.39,94141.35,True,6,247
21484,35,4,2,2022-08-01,82996.98,132476.56,102852.75,True,5,208
21485,35,5,12,2022-04-17,101119.6,143493.14,119192.41,True,7,195
21486,35,6,20,2022-09-14,87358.8,136443.66,106398.28,True,8,270
21487,35,7,13,2022-12-08,87518.98,122078.6,99734.49,True,7,157
21488,35,8,19,2022-09-03,92938.04,134440.48,113839.8,True,5,269
21489,35,9,11,2022-11-18,86365.33,139045.19,112257.5,True,10,169
21490,35,10,17,2022-09-24,84172.28,135654.62,104045.41,True,5,253
21491,35,11,4,2022-04-19,112937.5,183313.58,145816.4,True,6,359
21492,35,12,18,2022-03-10,95455.91,142624.88,118054.71,False,6,174
21493,35,13,7,2022-03-02,88028.28,127577.08,102007.39,True,7,263
21494,35,14,10,2022-04-14,90853.22,145393.81,108748.22,True,7,180
21495,35,15,19,2022-08-09,92107.11,156456.5,120478.89,True,5,239
21496,35,16,20,2022-01-05,72713.46,106038.02,92620.19,True,5,223
21497,35,17,3,2022-05-11,74715.62,126622.26,94437.48,True,10,248
21498,35,18,11,2022-12-22,85649.71,143426.11,107690.43,False,8,300
21499,35,19,5,2022-04-07,93086.75,147493.47,112348.61,False,9,206
21500,35,20,4,2022-08-19,79683.48,116476.5,96923.9,True,9,178
21501,35,21,15,2022-07-17,23577.3,31979.87,27298.86,False,6,62
21502,35,22,8,2022-04-22,30034.05,49903.12,39178.69,True,10,112
21503,35,23,17,2022-08-08,29186.81,45359.17,33835.22,False,8,64
21504,35,24,10,2022-01-23,21744.85,37665.22,28650.02,True,9,71
21505,35,25,4,2022-08-12,19504.11,30490.52,25545.88,False,9,78
21506,35,26,3,2022-02-17,14469.35,19765.34,17426.96,True,9,43
21507,35,27,4,2022-11-03,13445.71,21162.27,17078.04,False,5,51
21508,35,28,20,2022-10-05,15959.2,24282.03,19318.09,True,7,59
21509,35,29,12,2022-09-16,21928.72,32535.01,25577.62,True,7,81
21510,35,30,14,2022-04-12,19559.13,30568.82,22493.23,True,6,48
21511,35,31,4,2022-01-14,19362.47,29454.26,23263.43,True,7,48
21512,35,32,8,2022-12-28,17857.14,30245.87,22733.85,True,8,61
21513,35,33,12,2022-05-05,23797.18,40412.94,30651.96,True,10,52
21514,35,34,15,2022-06-11,31323.21,43764.2,37248.96,False,8,116
21515,35,35,9,2022-02-24,18494.19,28835.01,22437.7,True,7,50
21516,35,36,2,2022-04-10,12488.48,19177.46,14611.2,True,10,33
21517,35,37,4,2022-03-13,13324.17,22849.08,16884.84,True,5,39
21518,35,38,7,2022-04-23,15177.26,24754.51,20078.47,True,8,64
21519,35,39,20,2022-01-04,42567.9,59925.85,51504.44,True,8,124
21520,35,40,3,2022-01-26,48798.29,75434.27,60403.39,True,5,121
21521,35,41,1,2022-10-12,36446.48,58870.51,43139.74,False,10,99
21522,35,42,13,2022-01-03,34830.82,46948.1,40126.55,True,10,128
21523,35,43,6,2022-08-09,42036.82,75487.14,55016.69,True,8,127
21524,35,44,16,2022-02-19,50083.07,69694.22,58208.23,False,5,95
21525,35,45,18,2022-02-26,52740.24,91244.2,66866.83,True,10,157
21526,35,46,10,2022-06-03,35086.86,56931.13,44709.82,False,8,117
21527,35,47,3,2022-05-20,27146.09,43236.98,32887.44,True,9,52
21528,35,48,20,2022-01-01,66659.88,108871.16,80056.99,True,9,112
21529,35,49,13,2022-03-19,74962.41,114993.19,92748.95,True,6,200
21530,35,50,6,2022-09-18,68588.07,119387.8,91261.95,True,7,280
21531,35,51,2,2022-05-08,13379.49,22475.92,17636.93,True,5,40
21532,35,52,19,2022-09-21,11988.5,16204.84,13729.36,True,8,30
21533,35,53,10,2022-10-08,9260.37,12161.33,10702.78,True,5,27
21534,35,54,20,2022-07-01,30450.39,42272.7,35715.82,False,10,63
21535,35,55,16,2022-09-10,19877.93,32218.53,26269.49,True,10,50
21536,35,56,2,2022-06-04,12165.04,17243.6,15024.34,True,5,47
21537,35,57,13,2022-01-16,63742.1,108946.39,79852.05,False,9,134
21538,35,58,1,2022-03-15,95621.54,154830.83,112267.27,False,10,184
21539,35,59,15,2022-11-16,9913.27,15814.18,12026.2,True,10,20
21540,35,60,9,2022-04-26,14048.29,23036.47,18139.41,True,6,39
21541,36,1,18,2022-03-22,64839.01,92692.49,80901.77,True,2,223
21542,36,2,18,2022-06-05,63572.4,99035.61,79998.32,True,2,244
21543,36,3,8,2022-01-06,65001.08,87046.1,74676.06,True,5,256
21544,36,4,11,2022-02-26,56551.86,98965.95,72794.89,True,2,242
21545,36,5,19,2022-10-26,71383.52,103772.75,83964.46,True,2,298
21546,36,6,20,2022-02-01,58215.88,83754.26,68009.61,True,4,205
21547,36,7,7,2022-07-19,49389.02,85744.38,62518.27,True,2,234
21548,36,8,7,2022-01-13,54094.01,80304.32,69027.85,False,4,321
21549,36,9,4,2022-05-18,58292.57,82335.97,72475.74,False,4,299
21550,36,10,20,2022-01-19,55563.95,94271.53,72851.65,True,4,182
21551,36,11,17,2022-03-05,72356.51,125217.58,93036.8,False,4,417
21552,36,12,13,2022-10-27,55705.93,72272.47,64219.92,True,3,262
21553,36,13,17,2022-09-11,57893.04,91149.52,66101.8,True,4,232
21554,36,14,2,2022-12-10,64511.45,96093.86,80264.02,True,5,343
21555,36,15,2,2022-10-28,70546.54,106900.31,81285.29,True,4,348
21556,36,16,15,2022-11-13,55775.02,91268.33,67336.77,False,3,265
21557,36,17,14,2022-07-14,57459.12,84927.05,74411.14,True,2,198
21558,36,18,12,2022-02-08,58685.61,88414.51,73314.14,False,4,226
21559,36,19,3,2022-06-22,51378.04,80279.81,67013.8,False,2,213
21560,36,20,7,2022-06-09,45400.2,66706.72,58236.79,False,5,195
21561,36,21,7,2022-12-24,15487.36,26296.17,19165.12,True,5,53
21562,36,22,9,2022-08-16,18795.54,32841.02,24438.11,True,3,96
21563,36,23,9,2022-04-09,17440.44,24834.35,20163.54,False,4,67
21564,36,24,8,2022-01-09,15999.94,26157.56,19318.02,True,2,85
21565,36,25,1,2022-02-15,15470.34,26240.4,19022.24,False,3,77
21566,36,26,10,2022-03-08,8916.16,12571.52,10152.36,False,3,33
21567,36,27,2,2022-02-05,8518.11,13135.26,10523.14,False,4,51
21568,36,28,12,2022-09-17,13011.31,17355.89,14819.08,True,3,63
21569,36,29,1,2022-11-26,15689.11,24110.69,20695.53,True,2,56
21570,36,30,5,2022-05-15,11114.65,15908.88,13760.69,True,5,61
21571,36,31,3,2022-05-21,11945.88,18010.47,14815.73,False,3,74
21572,36,32,16,2022-07-09,13313.08,19182.93,15695.42,True,5,61
21573,36,33,1,2022-04-05,18633.2,30865.07,22454.38,True,2,69
21574,36,34,7,2022-03-14,25125.31,39564.18,29011.22,False,4,86
21575,36,35,17,2022-11-23,12056.83,18511.97,15510.38,True,5,51
21576,36,36,4,2022-06-22,7238.38,12985.28,9409.67,False,2,48
21577,36,37,2,2022-05-04,8805.19,14430.32,11490.87,False,4,34
21578,36,38,5,2022-12-20,10836.0,16440.34,13140.37,True,3,48
21579,36,39,13,2022-11-01,25920.0,44209.65,34029.97,True,3,138
21580,36,40,2,2022-12-24,29829.23,48620.45,36736.22,True,5,116
21581,36,41,11,2022-08-01,17637.98,26732.35,22500.5,True,2,70
21582,36,42,2,2022-11-17,21885.37,33638.73,26645.93,True,5,75
21583,36,43,8,2022-12-18,28515.62,46419.05,34306.11,False,2,160
21584,36,44,9,2022-01-08,32777.45,51862.45,41591.57,True,5,110
21585,36,45,1,2022-08-04,32393.34,56873.52,43128.92,True,3,141
21586,36,46,5,2022-06-19,24302.93,37187.65,30777.58,False,5,113
21587,36,47,15,2022-04-16,20548.03,32117.03,24960.57,True,2,91
21588,36,48,12,2022-09-04,41845.93,64316.14,53030.39,False,2,211
21589,36,49,16,2022-02-19,56867.51,87195.83,68088.74,False,5,232
21590,36,50,11,2022-01-25,58770.26,89964.13,74420.41,False,4,235
21591,36,51,17,2022-12-05,8770.33,15571.77,11547.17,True,5,44
21592,36,52,17,2022-10-10,8365.28,14019.19,10242.08,True,2,36
21593,36,53,16,2022-12-03,6198.3,8373.58,7044.1,False,2,22
21594,36,54,1,2022-08-18,21782.98,33776.03,25341.98,True,5,112
21595,36,55,10,2022-06-23,15542.75,26990.29,20210.58,True,5,56
21596,36,56,14,2022-10-07,9676.74,13537.59,11545.08,False,4,38
21597,36,57,8,2022-03-03,40184.69,56598.19,49519.96,True,2,220
21598,36,58,9,2022-10-27,58235.22,98156.94,75154.35,True,4,304
21599,36,59,8,2022-08-13,6449.39,9785.69,7611.41,True,2,28
21600,36,60,16,2022-06-20,11640.77,18079.65,13397.86,True,5,33
21601,37,1,8,2022-10-04,103713.28,148475.19,123163.81,True,7,399
21602,37,2,3,2022-01-25,83257.44,131217.6,105656.59,False,10,214
21603,37,3,2,2022-10-27,72405.34,106712.78,92415.39,True,7,262
21604,37,4,20,2022-08-04,91168.39,131330.15,109238.79,True,6,255
21605,37,5,19,2022-01-12,85305.73,128523.26,104272.28,True,7,280
21606,37,6,12,2022-06-10,87160.75,121395.84,105124.63,False,7,326
21607,37,7,13,2022-07-13,72455.16,120915.92,91586.72,False,9,241
21608,37,8,10,2022-03-10,79907.76,144045.46,105876.16,False,5,320
21609,37,9,15,2022-05-04,77609.96,123861.58,95292.09,True,8,249
21610,37,10,8,2022-01-28,96811.65,137172.22,117083.31,True,8,206
21611,37,11,17,2022-12-14,110791.4,176965.44,137506.16,True,6,361
21612,37,12,10,2022-12-06,92004.31,141322.33,118400.41,True,8,187
21613,37,13,1,2022-06-16,84202.54,114474.33,100535.55,True,10,208
21614,37,14,13,2022-06-13,92503.77,141658.97,114007.64,True,10,305
21615,37,15,7,2022-09-08,99629.18,158320.53,123190.22,True,5,254
21616,37,16,3,2022-08-04,90506.88,131210.46,108004.28,True,6,322
21617,37,17,12,2022-03-20,70554.36,112322.91,88949.98,True,5,282
21618,37,18,16,2022-05-02,88941.19,131983.5,114268.81,True,6,200
21619,37,19,20,2022-05-10,79427.48,142543.38,104633.99,True,7,310
21620,37,20,9,2022-08-08,72832.51,121123.91,96250.29,True,10,176
21621,37,21,1,2022-02-25,19176.4,31850.77,23563.47,False,8,55
21622,37,22,10,2022-06-10,33416.09,55656.3,43877.33,False,6,77
21623,37,23,12,2022-09-20,23939.21,41150.47,29907.1,False,5,84
21624,37,24,11,2022-05-06,22055.53,33772.33,28453.64,False,8,52
21625,37,25,12,2022-06-21,19181.21,29057.4,23730.82,True,5,52
21626,37,26,5,2022-02-25,10834.62,15454.23,13693.79,False,6,35
21627,37,27,7,2022-06-08,14228.89,22853.91,17305.91,False,7,34
21628,37,28,17,2022-07-25,15499.65,25192.99,18550.18,True,9,35
21629,37,29,7,2022-09-22,21238.5,29527.05,26355.64,False,10,76
21630,37,30,1,2022-02-12,18649.29,27056.71,23061.67,False,5,43
21631,37,31,10,2022-11-06,16427.12,29845.67,21898.02,True,7,42
21632,37,32,10,2022-11-16,19367.32,27573.83,24109.01,True,9,51
21633,37,33,5,2022-01-22,25048.12,40460.05,32405.44,False,6,102
21634,37,34,11,2022-11-21,31153.55,49356.77,39222.67,True,7,95
21635,37,35,12,2022-02-16,18019.56,27871.51,23984.26,True,6,60
21636,37,36,16,2022-11-04,11259.63,19269.71,14188.48,False,5,33
21637,37,37,6,2022-11-10,12259.5,20002.27,15846.09,True,5,34
21638,37,38,20,2022-03-04,20563.87,32808.0,23864.95,False,6,59
21639,37,39,6,2022-03-13,40975.61,59675.55,50261.72,True,9,107
21640,37,40,7,2022-09-19,41319.51,64474.5,53016.89,True,8,142
21641,37,41,2,2022-06-10,27359.71,45960.98,34915.4,False,10,61
21642,37,42,20,2022-05-07,32240.77,46040.42,40181.24,True,6,114
21643,37,43,13,2022-12-25,41583.76,61497.8,53740.88,False,6,135
21644,37,44,15,2022-08-22,46567.44,67660.19,57484.27,False,8,133
21645,37,45,19,2022-10-20,53931.18,75745.2,62102.99,True,5,125
21646,37,46,8,2022-09-14,43270.12,71500.98,52210.16,True,10,129
21647,37,47,2,2022-03-05,26142.36,37445.08,32829.78,True,5,100
21648,37,48,12,2022-02-07,49824.73,85863.15,65412.39,False,9,198
21649,37,49,8,2022-09-26,81834.69,115880.47,95910.56,True,5,232
21650,37,50,3,2022-01-04,83492.81,123491.8,97685.03,True,7,193
21651,37,51,12,2022-05-18,13482.11,21374.69,17924.76,True,10,32
21652,37,52,2,2022-08-19,10905.99,17403.06,13583.25,True,10,29
21653,37,53,13,2022-08-24,7705.39,12911.73,9878.03,True,10,19
21654,37,54,5,2022-03-16,29869.21,48964.07,36115.9,False,10,58
21655,37,55,1,2022-07-02,24126.25,39445.75,28864.52,True,10,50
21656,37,56,17,2022-10-21,11787.37,16911.02,14320.35,True,5,37
21657,37,57,4,2022-10-17,56162.46,83417.15,68544.24,False,5,235
21658,37,58,12,2022-01-18,100558.83,151747.15,115369.18,True,7,258
21659,37,59,16,2022-05-17,9627.32,13212.48,10969.91,True,10,23
21660,37,60,3,2022-06-21,15236.97,21458.42,18254.53,False,9,54
21661,38,1,15,2022-11-13,54808.58,92496.94,69958.09,True,4,354
21662,38,2,6,2022-05-25,49349.09,76873.81,65541.32,True,4,199
21663,38,3,3,2022-02-10,52790.82,84784.1,64908.78,True,2,175
21664,38,4,1,2022-06-14,47484.68,79781.12,59286.74,False,3,239
21665,38,5,13,2022-07-14,60029.86,81422.4,71858.59,True,4,273
21666,38,6,7,2022-09-06,49035.68,74884.65,62033.14,True,4,236
21667,38,7,19,2022-04-15,52713.99,78931.59,64461.18,False,2,201
21668,38,8,15,2022-11-09,53046.01,76534.24,65112.86,True,3,327
21669,38,9,13,2022-05-16,61283.94,81396.78,72657.73,True,3,172
21670,38,10,3,2022-12-14,59992.79,88362.74,72408.18,True,2,224
21671,38,11,1,2022-07-23,88017.94,140394.27,102826.08,False,2,291
21672,38,12,20,2022-06-18,55982.34,84967.97,70983.31,False,2,171
21673,38,13,18,2022-04-18,47650.15,71136.71,62089.29,True,2,229
21674,38,14,4,2022-04-17,55533.22,91652.73,73613.48,True,4,245
21675,38,15,9,2022-10-10,56883.46,91787.17,68978.21,True,2,193
21676,38,16,1,2022-06-20,50943.64,78864.7,60794.65,False,2,298
21677,38,17,13,2022-09-03,49034.57,76711.95,58041.13,True,3,268
21678,38,18,2,2022-03-22,52131.1,82849.69,63420.82,True,3,317
21679,38,19,6,2022-01-28,56360.42,86582.32,74258.24,False,4,276
21680,38,20,12,2022-04-27,45095.15,69163.7,57528.86,True,5,259
21681,38,21,9,2022-03-15,13040.36,20748.42,16801.84,True,4,72
21682,38,22,6,2022-11-17,21253.11,34985.74,26467.32,True,4,97
21683,38,23,14,2022-12-07,16756.44,26249.11,21615.4,True,3,79
21684,38,24,8,2022-09-14,13873.01,22394.14,16498.96,False,2,61
21685,38,25,10,2022-04-07,12382.24,18749.39,14982.75,True,3,74
21686,38,26,8,2022-07-10,8436.74,12267.57,10449.49,True,4,24
21687,38,27,10,2022-04-12,8124.51,12106.88,10110.48,True,5,51
21688,38,28,1,2022-07-07,10357.87,16652.23,12101.73,True,3,48
21689,38,29,7,2022-12-02,15595.39,25680.79,19355.43,False,5,86
21690,38,30,18,2022-08-05,12958.33,18591.65,14932.52,True,2,40
21691,38,31,3,2022-03-13,11428.42,18123.13,14535.0,True,2,63
21692,38,32,19,2022-12-06,14787.85,19250.03,17168.72,True,3,76
21693,38,33,20,2022-08-14,13539.89,19952.9,17657.17,False,2,67
21694,38,34,9,2022-06-13,20828.32,29872.64,26598.62,True,2,65
21695,38,35,7,2022-01-12,9786.34,15395.04,12502.67,True,4,47
21696,38,36,14,2022-05-01,7940.69,12049.44,9854.79,True,4,36
21697,38,37,20,2022-04-08,8251.07,12191.3,10217.37,False,5,39
21698,38,38,19,2022-03-13,10818.5,15872.16,13949.01,True,5,59
21699,38,39,18,2022-01-26,22480.61,35050.09,28981.78,True,4,122
21700,38,40,6,2022-10-01,26691.55,42654.31,32224.28,True,2,84
21701,38,41,12,2022-01-07,18603.45,26465.59,22023.55,True,5,70
21702,38,42,6,2022-08-03,22852.89,33866.58,26160.02,False,5,103
21703,38,43,19,2022-04-21,30830.55,49535.81,36596.41,True,3,101
21704,38,44,8,2022-10-27,31796.34,46984.15,41860.24,False,4,167
21705,38,45,2,2022-10-18,29186.0,44142.31,36794.59,True,3,182
21706,38,46,9,2022-05-11,24759.76,37014.93,29175.55,False,3,101
21707,38,47,17,2022-02-16,18254.42,25499.36,22651.11,False,3,82
21708,38,48,3,2022-03-08,32232.05,49877.01,41082.45,True,4,219
21709,38,49,19,2022-05-16,44546.74,62738.99,54125.38,False,5,249
21710,38,50,4,2022-07-22,48962.72,73892.63,64249.39,True,4,296
21711,38,51,4,2022-04-20,9953.51,15425.68,11316.62,False,4,46
21712,38,52,19,2022-05-01,8536.45,13473.42,9923.78,True,4,39
21713,38,53,11,2022-09-27,5627.91,8532.61,6756.03,True,4,23
21714,38,54,10,2022-02-11,15535.45,22887.22,19737.75,True,5,103
21715,38,55,2,2022-07-16,13350.19,21467.69,16755.68,True,2,62
21716,38,56,17,2022-07-12,6942.83,11185.69,8944.61,True,3,47
21717,38,57,18,2022-08-26,35802.78,55831.08,43709.82,True,5,198
21718,38,58,13,2022-10-17,54990.72,82874.05,65851.91,True,3,221
21719,38,59,10,2022-12-14,5399.26,7606.93,6327.01,True,4,19
21720,38,60,13,2022-05-16,9411.95,13005.3,10746.56,True,3,51
21721,39,1,15,2022-09-17,58948.27,97744.04,76690.28,True,4,195
21722,39,2,14,2022-10-23,66165.61,100509.48,75351.18,True,3,220
21723,39,3,20,2022-03-14,51412.61,73059.1,60008.69,True,5,283
21724,39,4,11,2022-07-08,47898.67,66666.1,56049.96,True,5,232
21725,39,5,20,2022-03-08,51706.34,74174.26,63375.57,False,2,176
21726,39,6,16,2022-06-19,50716.48,78175.22,64298.58,True,2,229
21727,39,7,15,2022-01-01,41777.3,70188.22,52940.22,False,5,256
21728,39,8,11,2022-04-22,54796.39,90064.55,69140.65,True,3,183
21729,39,9,4,2022-10-18,51398.82,76896.71,61131.78,False,4,170
21730,39,10,17,2022-12-06,63548.17,101863.06,74026.68,True,4,293
21731,39,11,8,2022-06-27,86789.38,130350.88,103775.56,True,2,223
21732,39,12,11,2022-08-25,55462.78,88718.68,66239.6,False,4,206
21733,39,13,2,2022-11-06,49865.06,73948.78,62514.44,False,4,170
21734,39,14,18,2022-09-08,66539.76,95792.4,76284.58,False,3,291
21735,39,15,8,2022-07-15,62058.41,95093.31,80814.36,True,4,291
21736,39,16,6,2022-09-23,46755.88,71928.39,62103.6,True,2,267
21737,39,17,15,2022-11-19,54209.49,88883.0,69956.51,True,4,181
21738,39,18,1,2022-04-22,57130.98,92606.6,68089.5,True,3,172
21739,39,19,7,2022-10-25,54243.03,81644.22,62169.32,True,5,224
21740,39,20,11,2022-10-04,41261.58,58265.27,50693.72,False,3,137
21741,39,21,14,2022-03-02,14719.31,22726.7,18090.11,False,2,60
21742,39,22,8,2022-06-07,25068.16,38624.72,28621.37,True,4,58
21743,39,23,5,2022-12-27,16280.66,27166.31,20783.48,False,5,74
21744,39,24,11,2022-08-07,14652.16,19830.02,16762.88,False,5,70
21745,39,25,5,2022-02-23,11342.89,17583.37,14555.15,True,3,56
21746,39,26,16,2022-08-25,8738.26,13394.59,10377.76,True,2,30
21747,39,27,1,2022-04-03,9513.86,15106.73,12343.21,True,3,32
21748,39,28,17,2022-09-10,10249.73,18180.02,13348.92,False,5,44
21749,39,29,20,2022-09-28,14231.47,23707.6,17188.02,False,4,61
21750,39,30,20,2022-11-11,11522.6,17275.23,13734.21,False,4,56
21751,39,31,16,2022-11-21,12978.35,20173.41,15662.12,True,5,58
21752,39,32,5,2022-03-12,13196.15,18156.52,15348.05,True,2,67
21753,39,33,2,2022-06-06,14449.72,22429.73,17465.99,True,3,78
21754,39,34,16,2022-12-12,17082.35,27518.99,22697.85,True,2,64
21755,39,35,19,2022-02-17,10982.52,15535.93,12489.49,True,4,49
21756,39,36,1,2022-05-24,8516.06,12476.61,9685.65,False,2,22
21757,39,37,16,2022-07-15,8687.55,13420.9,10498.56,True,3,26
21758,39,38,1,2022-03-27,11868.61,18583.39,14525.08,True,5,57
21759,39,39,2,2022-05-07,26897.64,40561.93,31411.33,True,5,79
21760,39,40,20,2022-09-17,29959.84,38706.02,34315.56,False,5,131
21761,39,41,13,2022-10-13,20771.46,31106.32,24318.42,True,2,87
21762,39,42,15,2022-05-08,22393.64,35442.2,28359.08,True,3,92
21763,39,43,3,2022-02-12,27732.64,46200.63,35337.2,True,2,133
21764,39,44,3,2022-05-27,35872.89,58979.9,42781.32,False,5,125
21765,39,45,19,2022-12-10,32148.56,49969.02,37969.98,True,3,181
