trend_id,role_id,country_id,year,quarter,avg_salary_usd,salary_growth_pct,median_salary_usd
16340,39,55,2019,,16820.74,5.1,15415.3
16341,39,55,2020,,17502.71,4.05,16458.12
16342,39,55,2021,,18544.71,5.95,17410.41
16343,39,55,2022,,19904.57,7.33,19096.33
16344,39,55,2023,,21093.86,5.97,19651.89
16345,39,55,2024,,21632.79,2.55,20883.12
16346,39,56,2018,,9120.18,,8541.02
16347,39,56,2019,,9504.79,4.22,8892.88
16348,39,56,2020,,9717.74,2.24,9243.72
16349,39,56,2021,,10317.99,6.18,9930.18
16350,39,56,2022,,11337.55,9.88,10538.06
16351,39,56,2023,,11647.51,2.73,11272.29
16352,39,56,2024,,12604.14,8.21,11535.11
16353,39,57,2018,,47159.63,,44189.89
16354,39,57,2019,,48989.82,3.88,44678.86
16355,39,57,2020,,50645.21,3.38,46923.75
16356,39,57,2021,,53765.02,6.16,49386.49
16357,39,57,2022,,58096.36,8.06,55646.06
16358,39,57,2023,,62691.9,7.91,59597.63
16359,39,57,2024,,64062.7,2.19,61076.11
16360,39,58,2018,,62893.4,,58366.16
16361,39,58,2019,,65566.1,4.25,60994.96
16362,39,58,2020,,67057.83,2.28,63368.56
16363,39,58,2021,,72172.13,7.63,66046.46
16364,39,58,2022,,77949.27,8.0,74982.03
16365,39,58,2023,,83026.88,6.51,76871.14
16366,39,58,2024,,84714.12,2.03,78807.07
16367,39,59,2018,,6684.31,,6255.92
16368,39,59,2019,,6845.66,2.41,6451.9
16369,39,59,2020,,7143.44,4.35,6519.44
16370,39,59,2021,,7605.37,6.47,7277.73
16371,39,59,2022,,8100.34,6.51,7816.17
16372,39,59,2023,,8521.64,5.2,7769.11
16373,39,59,2024,,9172.35,7.64,8635.91
16374,39,60,2018,,11820.51,,10941.31
16375,39,60,2019,,12300.17,4.06,11290.09
16376,39,60,2020,,12791.81,4.0,11942.98
16377,39,60,2021,,13755.35,7.53,12828.6
16378,39,60,2022,,14358.02,4.38,13168.39
16379,39,60,2023,,14672.71,2.19,13742.04
16380,39,60,2024,,15139.37,3.18,14600.86
16381,40,1,2018,,78927.76,,74880.79
16382,40,1,2019,,82806.83,4.91,77039.07
16383,40,1,2020,,86263.49,4.17,83030.16
16384,40,1,2021,,93220.24,8.06,84980.13
16385,40,1,2022,,99517.89,6.76,92618.82
16386,40,1,2023,,104864.15,5.37,100991.22
16387,40,1,2024,,112936.41,7.7,104867.77
16388,40,2,2018,,69589.04,,65801.69
16389,40,2,2019,,73341.67,5.39,69032.98
16390,40,2,2020,,75712.58,3.23,69975.66
16391,40,2,2021,,82312.55,8.72,75990.88
16392,40,2,2022,,90220.18,9.61,83994.59
16393,40,2,2023,,92120.17,2.11,89061.74
16394,40,2,2024,,97779.97,6.14,93555.92
16395,40,3,2018,,64535.15,,61871.22
16396,40,3,2019,,66785.1,3.49,62122.27
16397,40,3,2020,,70170.24,5.07,64812.85
16398,40,3,2021,,75965.74,8.26,72873.18
16399,40,3,2022,,81706.03,7.56,77721.52
16400,40,3,2023,,86029.6,5.29,80595.03
16401,40,3,2024,,92188.41,7.16,86905.92
16402,40,4,2018,,60000.02,,58070.25
16403,40,4,2019,,63413.25,5.69,60515.53
16404,40,4,2020,,65846.56,3.84,62694.62
16405,40,4,2021,,71907.06,9.2,66682.45
16406,40,4,2022,,74808.2,4.03,68961.87
16407,40,4,2023,,77194.31,3.19,71567.77
16408,40,4,2024,,81390.31,5.44,78792.51
16409,40,5,2018,,67078.42,,61683.27
16410,40,5,2019,,68562.87,2.21,65727.05
16411,40,5,2020,,72362.19,5.54,68908.88
16412,40,5,2021,,78680.78,8.73,72122.77
16413,40,5,2022,,85110.91,8.17,78586.74
16414,40,5,2023,,91502.59,7.51,84643.02
16415,40,5,2024,,98895.89,8.08,91834.16
16416,40,6,2018,,67628.19,,65051.19
16417,40,6,2019,,69508.44,2.78,63691.15
16418,40,6,2020,,71628.69,3.05,68736.66
16419,40,6,2021,,76883.15,7.34,74560.78
16420,40,6,2022,,80509.1,4.72,74725.24
16421,40,6,2023,,82983.47,3.07,78960.28
16422,40,6,2024,,88149.98,6.23,81345.96
16423,40,7,2018,,51982.28,,49363.65
16424,40,7,2019,,54187.51,4.24,52140.58
16425,40,7,2020,,56393.16,4.07,51927.62
16426,40,7,2021,,59097.73,4.8,56638.98
16427,40,7,2022,,63227.85,6.99,60053.64
16428,40,7,2023,,66746.93,5.57,61814.44
16429,40,7,2024,,69009.79,3.39,66742.41
16430,40,8,2018,,77080.84,,72566.05
16431,40,8,2019,,80402.08,4.31,73424.83
16432,40,8,2020,,84117.04,4.62,77983.19
16433,40,8,2021,,91182.95,8.4,86180.81
16434,40,8,2022,,96284.57,5.59,89285.9
16435,40,8,2023,,104442.14,8.47,95153.3
16436,40,8,2024,,107823.33,3.24,101881.68
16437,40,9,2018,,66778.2,,61982.04
16438,40,9,2019,,70112.63,4.99,66084.27
16439,40,9,2020,,73464.38,4.78,68368.07
16440,40,9,2021,,77741.77,5.82,72457.24
16441,40,9,2022,,84687.78,8.93,77919.1
16442,40,9,2023,,89258.77,5.4,81511.93
16443,40,9,2024,,96861.12,8.52,93427.81
16444,40,10,2018,,63158.67,,59853.52
16445,40,10,2019,,65210.43,3.25,60394.47
16446,40,10,2020,,66734.85,2.34,63154.67
16447,40,10,2021,,71872.24,7.7,66657.39
16448,40,10,2022,,74891.83,4.2,72296.55
16449,40,10,2023,,77741.67,3.81,73345.44
16450,40,10,2024,,80806.4,3.94,78330.54
16451,40,11,2018,,84208.81,,78153.01
16452,40,11,2019,,88568.16,5.18,82512.89
16453,40,11,2020,,92646.47,4.6,88312.12
16454,40,11,2021,,100405.29,8.37,96103.82
16455,40,11,2022,,108728.26,8.29,101212.52
16456,40,11,2023,,115626.92,6.34,108499.7
16457,40,11,2024,,122892.22,6.28,116019.4
16458,40,12,2018,,60225.45,,57201.87
16459,40,12,2019,,63318.07,5.14,58791.76
16460,40,12,2020,,65398.66,3.29,62086.96
16461,40,12,2021,,68138.34,4.19,63183.04
16462,40,12,2022,,72291.63,6.1,66994.54
16463,40,12,2023,,77096.57,6.65,71502.33
16464,40,12,2024,,80368.5,4.24,74124.44
16465,40,13,2018,,62731.8,,59304.38
16466,40,13,2019,,65404.07,4.26,61049.13
16467,40,13,2020,,67215.08,2.77,63901.97
16468,40,13,2021,,70631.06,5.08,65917.28
16469,40,13,2022,,76297.57,8.02,70718.49
16470,40,13,2023,,77958.45,2.18,72155.57
16471,40,13,2024,,83870.84,7.58,77194.66
16472,40,14,2018,,69867.85,,63982.3
16473,40,14,2019,,72558.89,3.85,66047.86
16474,40,14,2020,,76576.61,5.54,69896.27
16475,40,14,2021,,80605.99,5.26,75344.24
16476,40,14,2022,,86002.3,6.69,82693.82
16477,40,14,2023,,89291.12,3.82,84308.03
16478,40,14,2024,,96797.62,8.41,88518.15
16479,40,15,2018,,70222.84,,66263.56
16480,40,15,2019,,74387.69,5.93,70402.95
16481,40,15,2020,,78274.06,5.22,72026.53
16482,40,15,2021,,85954.26,9.81,79459.11
16483,40,15,2022,,91529.77,6.49,86529.34
16484,40,15,2023,,97543.91,6.57,92443.52
16485,40,15,2024,,103303.15,5.9,94051.21
16486,40,16,2018,,62627.4,,59401.25
16487,40,16,2019,,64850.14,3.55,62575.09
16488,40,16,2020,,67217.74,3.65,63166.17
16489,40,16,2021,,73921.59,9.97,67750.8
16490,40,16,2022,,79093.95,7.0,72154.67
16491,40,16,2023,,83483.9,5.55,79242.24
16492,40,16,2024,,88225.61,5.68,84998.79
16493,40,17,2018,,63062.35,,59944.84
16494,40,17,2019,,64627.73,2.48,59369.42
16495,40,17,2020,,66202.92,2.44,63487.76
16496,40,17,2021,,71002.58,7.25,67291.96
16497,40,17,2022,,75398.42,6.19,72482.02
16498,40,17,2023,,78385.12,3.96,75269.74
16499,40,17,2024,,82401.94,5.12,75674.72
16500,40,18,2018,,65678.48,,63021.57
16501,40,18,2019,,68755.57,4.69,65172.36
16502,40,18,2020,,71387.36,3.83,65757.76
16503,40,18,2021,,76239.23,6.8,73581.04
16504,40,18,2022,,82377.35,8.05,78172.66
16505,40,18,2023,,87973.91,6.79,80280.88
16506,40,18,2024,,95190.38,8.2,91577.28
16507,40,19,2018,,63348.51,,59577.37
16508,40,19,2019,,66829.66,5.5,61285.21
16509,40,19,2020,,70126.42,4.93,64087.91
16510,40,19,2021,,73881.13,5.35,70137.21
16511,40,19,2022,,79373.37,7.43,76932.95
16512,40,19,2023,,84084.95,5.94,77327.06
16513,40,19,2024,,88964.5,5.8,83581.6
16514,40,20,2018,,54961.02,,53065.55
16515,40,20,2019,,58030.08,5.58,53870.5
16516,40,20,2020,,61138.78,5.36,58672.2
16517,40,20,2021,,66855.33,9.35,61388.45
16518,40,20,2022,,70065.43,4.8,65425.68
16519,40,20,2023,,75564.68,7.85,70212.02
16520,40,20,2024,,79562.73,5.29,72549.84
16521,40,21,2018,,15499.64,,14265.19
16522,40,21,2019,,16089.6,3.81,15262.66
16523,40,21,2020,,16834.59,4.63,16115.56
16524,40,21,2021,,18251.05,8.41,16618.93
16525,40,21,2022,,19908.64,9.08,18835.23
16526,40,21,2023,,20665.03,3.8,19975.04
16527,40,21,2024,,21247.72,2.82,19384.36
16528,40,22,2018,,23351.6,,22064.36
16529,40,22,2019,,24679.55,5.69,22683.78
16530,40,22,2020,,25195.53,2.09,23281.99
16531,40,22,2021,,26255.83,4.21,25117.68
16532,40,22,2022,,28244.78,7.58,26805.1
16533,40,22,2023,,29087.2,2.98,27028.65
16534,40,22,2024,,30794.5,5.87,28252.98
16535,40,23,2018,,17176.94,,15843.6
16536,40,23,2019,,17864.85,4.0,16862.9
16537,40,23,2020,,18638.08,4.33,17343.84
16538,40,23,2021,,19610.77,5.22,19016.63
16539,40,23,2022,,20653.49,5.32,19518.84
16540,40,23,2023,,22148.07,7.24,20654.35
16541,40,23,2024,,23860.27,7.73,21919.92
16542,40,24,2018,,17192.98,,16327.66
16543,40,24,2019,,17769.98,3.36,16752.94
16544,40,24,2020,,18709.59,5.29,17734.8
16545,40,24,2021,,19489.34,4.17,17993.42
16546,40,24,2022,,21428.85,9.95,19970.47
16547,40,24,2023,,22121.98,3.23,20213.18
16548,40,24,2024,,23652.79,6.92,22695.1
16549,40,25,2018,,15203.56,,14201.07
16550,40,25,2019,,15847.53,4.24,14657.73
16551,40,25,2020,,16780.38,5.89,15931.74
16552,40,25,2021,,18415.5,9.74,17044.25
16553,40,25,2022,,19672.29,6.82,18610.35
16554,40,25,2023,,20945.75,6.47,19842.16
16555,40,25,2024,,21448.73,2.4,20497.82
16556,40,26,2018,,9040.44,,8481.58
16557,40,26,2019,,9433.27,4.35,8653.43
16558,40,26,2020,,9825.11,4.15,9042.8
16559,40,26,2021,,10683.04,8.73,9776.64
16560,40,26,2022,,11543.6,8.06,10580.28
16561,40,26,2023,,12418.64,7.58,12016.21
16562,40,26,2024,,13288.22,7.0,12874.9
16563,40,27,2018,,10025.28,,9562.64
16564,40,27,2019,,10503.72,4.77,9949.73
16565,40,27,2020,,10863.97,3.43,10093.91
16566,40,27,2021,,11351.28,4.49,10825.47
16567,40,27,2022,,12462.78,9.79,11688.02
16568,40,27,2023,,13283.49,6.59,12509.83
16569,40,27,2024,,14006.91,5.45,13459.21
16570,40,28,2018,,11629.0,,10858.23
16571,40,28,2019,,11915.74,2.47,10898.38
16572,40,28,2020,,12306.8,3.28,11354.7
16573,40,28,2021,,13023.8,5.83,11933.97
16574,40,28,2022,,14107.5,8.32,13513.99
16575,40,28,2023,,15236.43,8.0,13869.64
16576,40,28,2024,,16338.19,7.23,15312.52
16577,40,29,2018,,16731.87,,16191.37
16578,40,29,2019,,17376.79,3.85,16578.48
16579,40,29,2020,,17824.38,2.58,16578.29
16580,40,29,2021,,18651.49,4.64,17017.9
16581,40,29,2022,,19442.27,4.24,17928.01
16582,40,29,2023,,20083.0,3.3,18552.85
16583,40,29,2024,,21120.79,5.17,20114.81
16584,40,30,2018,,13875.4,,12734.65
16585,40,30,2019,,14266.88,2.82,13566.05
16586,40,30,2020,,14626.2,2.52,13726.01
16587,40,30,2021,,15584.63,6.55,14588.52
16588,40,30,2022,,17105.98,9.76,16150.9
16589,40,30,2023,,18371.16,7.4,17440.05
16590,40,30,2024,,19795.86,7.76,18162.76
16591,40,31,2018,,15765.39,,14777.96
16592,40,31,2019,,16087.76,2.04,15263.27
16593,40,31,2020,,16961.03,5.43,15862.92
16594,40,31,2021,,18131.08,6.9,17246.9
16595,40,31,2022,,19023.6,4.92,17914.0
16596,40,31,2023,,20613.13,8.36,19679.67
16597,40,31,2024,,22239.99,7.89,20430.77
16598,40,32,2018,,16719.86,,15444.7
16599,40,32,2019,,17351.98,3.78,16621.79
16600,40,32,2020,,17763.67,2.37,16613.27
16601,40,32,2021,,19477.14,9.65,18026.96
16602,40,32,2022,,20463.53,5.06,19488.71
16603,40,32,2023,,21217.41,3.68,19707.86
16604,40,32,2024,,23101.35,8.88,21380.8
16605,40,33,2018,,20277.35,,19442.63
16606,40,33,2019,,21456.1,5.81,20137.73
16607,40,33,2020,,22214.96,3.54,20621.7
16608,40,33,2021,,24213.82,9.0,22685.78
16609,40,33,2022,,25608.47,5.76,24131.61
16610,40,33,2023,,27815.82,8.62,26438.34
16611,40,33,2024,,28516.6,2.52,27166.38
16612,40,34,2018,,24634.87,,23580.41
16613,40,34,2019,,25724.43,4.42,23496.56
16614,40,34,2020,,26399.38,2.62,24256.26
16615,40,34,2021,,28556.61,8.17,27005.09
16616,40,34,2022,,29970.43,4.95,28773.85
16617,40,34,2023,,30599.94,2.1,29275.33
16618,40,34,2024,,33353.82,9.0,31166.0
16619,40,35,2018,,13726.64,,13084.82
16620,40,35,2019,,14167.8,3.21,13223.27
16621,40,35,2020,,14962.46,5.61,14213.74
16622,40,35,2021,,15757.36,5.31,15097.01
16623,40,35,2022,,17046.07,8.18,16241.83
16624,40,35,2023,,17528.61,2.83,16696.95
16625,40,35,2024,,18492.0,5.5,17450.39
16626,40,36,2018,,9804.87,,9210.95
16627,40,36,2019,,10342.22,5.48,9560.91
16628,40,36,2020,,10618.92,2.68,10155.77
16629,40,36,2021,,11075.28,4.3,10349.45
16630,40,36,2022,,11976.95,8.14,11541.58
16631,40,36,2023,,12988.44,8.45,11981.68
16632,40,36,2024,,13488.05,3.85,13030.69
16633,40,37,2018,,9683.93,,9200.95
16634,40,37,2019,,10100.15,4.3,9535.7
16635,40,37,2020,,10619.42,5.14,9900.04
16636,40,37,2021,,11223.64,5.69,10446.68
16637,40,37,2022,,11914.09,6.15,11356.3
16638,40,37,2023,,12162.54,2.09,11167.15
16639,40,37,2024,,13014.57,7.01,12182.74
16640,40,38,2018,,13965.7,,13405.5
16641,40,38,2019,,14713.14,5.35,13697.75
16642,40,38,2020,,15556.26,5.73,14350.91
16643,40,38,2021,,16182.98,4.03,15592.94
16644,40,38,2022,,16931.53,4.63,15735.09
16645,40,38,2023,,18162.44,7.27,17539.88
16646,40,38,2024,,18897.86,4.05,18301.2
16647,40,39,2018,,29190.18,,26909.99
16648,40,39,2019,,30733.68,5.29,28792.42
16649,40,39,2020,,31360.16,2.04,28630.45
16650,40,39,2021,,33026.54,5.31,31551.47
16651,40,39,2022,,35894.12,8.68,32910.8
16652,40,39,2023,,37968.6,5.78,35784.57
16653,40,39,2024,,39725.66,4.63,36294.43
16654,40,40,2018,,30154.35,,28135.08
16655,40,40,2019,,31874.7,5.71,29599.61
16656,40,40,2020,,33247.78,4.31,32092.08
16657,40,40,2021,,34692.54,4.35,32404.0
16658,40,40,2022,,36431.31,5.01,34095.03
16659,40,40,2023,,39037.53,7.15,36903.59
16660,40,40,2024,,39998.14,2.46,36775.63
16661,40,41,2018,,23049.08,,21517.0
16662,40,41,2019,,23717.89,2.9,22732.03
16663,40,41,2020,,24284.76,2.39,22538.15
16664,40,41,2021,,25333.24,4.32,24156.63
16665,40,41,2022,,27761.27,9.58,26478.49
16666,40,41,2023,,29302.97,5.55,27831.76
16667,40,41,2024,,29982.92,2.32,27753.96
16668,40,42,2018,,26885.98,,24654.57
16669,40,42,2019,,28248.06,5.07,26909.67
16670,40,42,2020,,29127.57,3.11,26732.67
16671,40,42,2021,,30887.09,6.04,29522.43
16672,40,42,2022,,32207.76,4.28,29681.89
16673,40,42,2023,,32927.63,2.24,31740.28
16674,40,42,2024,,34320.95,4.23,32317.32
16675,40,43,2018,,31660.08,,30306.96
16676,40,43,2019,,32660.37,3.16,29991.28
16677,40,43,2020,,34128.63,4.5,32089.45
16678,40,43,2021,,35582.04,4.26,34171.82
16679,40,43,2022,,37646.31,5.8,36337.76
16680,40,43,2023,,40099.55,6.52,38254.7
16681,40,43,2024,,41068.3,2.42,38356.77
16682,40,44,2018,,40191.61,,37290.52
16683,40,44,2019,,41204.81,2.52,37773.84
16684,40,44,2020,,42999.31,4.36,40580.83
16685,40,44,2021,,45407.52,5.6,43768.08
16686,40,44,2022,,49595.83,9.22,45551.86
16687,40,44,2023,,51463.41,3.77,49484.02
16688,40,44,2024,,52757.31,2.51,48600.24
16689,40,45,2018,,40986.41,,38331.86
16690,40,45,2019,,42790.68,4.4,41168.29
16691,40,45,2020,,44185.52,3.26,42296.84
16692,40,45,2021,,47875.71,8.35,44503.3
16693,40,45,2022,,52010.95,8.64,48616.41
16694,40,45,2023,,55140.69,6.02,51764.37
16695,40,45,2024,,58590.74,6.26,55996.73
16696,40,46,2018,,29605.9,,27572.83
16697,40,46,2019,,30353.87,2.53,28259.58
16698,40,46,2020,,31239.44,2.92,29730.58
16699,40,46,2021,,34172.53,9.39,32227.87
16700,40,46,2022,,37587.64,9.99,36232.8
16701,40,46,2023,,39719.17,5.67,38204.6
16702,40,46,2024,,41038.64,3.32,38936.2
16703,40,47,2018,,18738.98,,18067.71
16704,40,47,2019,,19831.74,5.83,18120.15
16705,40,47,2020,,20827.52,5.02,19223.37
16706,40,47,2021,,22503.3,8.05,21111.63
16707,40,47,2022,,23551.08,4.66,22310.67
16708,40,47,2023,,25328.45,7.55,23644.48
16709,40,47,2024,,26264.6,3.7,25468.81
16710,40,48,2018,,40366.69,,39060.85
16711,40,48,2019,,42545.46,5.4,38884.59
16712,40,48,2020,,44475.05,4.54,40561.46
16713,40,48,2021,,48548.31,9.16,45889.32
16714,40,48,2022,,52754.1,8.66,50580.99
16715,40,48,2023,,57433.43,8.87,54233.84
16716,40,48,2024,,58792.63,2.37,55286.81
16717,40,49,2018,,57014.29,,54991.02
16718,40,49,2019,,58823.71,3.17,56444.09
16719,40,49,2020,,60431.63,2.73,57957.67
16720,40,49,2021,,66435.42,9.93,62397.26
16721,40,49,2022,,69630.54,4.81,67247.73
16722,40,49,2023,,72280.8,3.81,68843.51
16723,40,49,2024,,75436.65,4.37,71785.27
16724,40,50,2018,,57496.2,,55362.07
16725,40,50,2019,,58943.06,2.52,54367.71
16726,40,50,2020,,61310.98,4.02,58528.71
16727,40,50,2021,,64599.42,5.36,60628.19
16728,40,50,2022,,69328.03,7.32,64754.98
16729,40,50,2023,,74049.43,6.81,68035.93
16730,40,50,2024,,79292.85,7.08,76650.32
16731,40,51,2018,,10376.64,,9749.49
16732,40,51,2019,,10897.27,5.02,10173.16
16733,40,51,2020,,11373.28,4.37,10549.58
16734,40,51,2021,,12495.37,9.87,11728.65
16735,40,51,2022,,13704.41,9.68,13130.54
16736,40,51,2023,,14680.57,7.12,13359.65
16737,40,51,2024,,14994.47,2.14,14317.76
16738,40,52,2018,,8600.2,,8078.52
16739,40,52,2019,,9039.57,5.11,8426.0
16740,40,52,2020,,9420.74,4.22,8712.3
16741,40,52,2021,,9904.89,5.14,9197.62
16742,40,52,2022,,10532.81,6.34,9844.82
16743,40,52,2023,,10989.96,4.34,10182.94
16744,40,52,2024,,11633.54,5.86,11165.12
16745,40,53,2018,,6198.47,,5837.72
16746,40,53,2019,,6398.09,3.22,6033.1
16747,40,53,2020,,6730.84,5.2,6180.9
16748,40,53,2021,,7119.47,5.77,6792.17
16749,40,53,2022,,7750.25,8.86,7395.24
16750,40,53,2023,,8294.54,7.02,7797.97
16751,40,53,2024,,8937.96,7.76,8362.16
16752,40,54,2018,,22970.71,,20961.64
16753,40,54,2019,,23725.66,3.29,22919.78
16754,40,54,2020,,24784.91,4.46,23838.33
16755,40,54,2021,,26522.93,7.01,24501.79
16756,40,54,2022,,27833.12,4.94,26113.5
16757,40,54,2023,,28614.54,2.81,27055.56
16758,40,54,2024,,30030.74,4.95,28982.67
16759,40,55,2018,,16006.94,,15299.95
16760,40,55,2019,,16572.32,3.53,15350.71
16761,40,55,2020,,17561.67,5.97,16215.42
16762,40,55,2021,,19232.72,9.52,17655.01
16763,40,55,2022,,20747.76,7.88,19770.37
16764,40,55,2023,,22182.36,6.91,20991.58
16765,40,55,2024,,23916.76,7.82,21828.0
16766,40,56,2018,,9270.74,,8669.7
16767,40,56,2019,,9715.31,4.8,9086.28
16768,40,56,2020,,10072.3,3.67,9380.92
16769,40,56,2021,,10780.41,7.03,9913.89
16770,40,56,2022,,11518.13,6.84,11094.45
16771,40,56,2023,,12080.17,4.88,11676.46
16772,40,56,2024,,12694.48,5.09,11985.57
16773,40,57,2018,,44881.59,,41262.42
16774,40,57,2019,,46140.88,2.81,44447.79
16775,40,57,2020,,48230.69,4.53,44641.47
16776,40,57,2021,,50988.35,5.72,47485.66
16777,40,57,2022,,53280.87,4.5,50197.18
16778,40,57,2023,,57095.63,7.16,54592.7
16779,40,57,2024,,60073.45,5.22,57265.52
16780,40,58,2018,,67080.38,,64357.54
16781,40,58,2019,,69182.39,3.13,64279.15
16782,40,58,2020,,70634.98,2.1,65448.47
16783,40,58,2021,,76049.26,7.67,70598.93
16784,40,58,2022,,81753.21,7.5,76110.63
16785,40,58,2023,,88045.01,7.7,80850.38
16786,40,58,2024,,93520.26,6.22,90641.95
16787,40,59,2018,,6807.54,,6324.62
16788,40,59,2019,,7189.7,5.61,6972.11
16789,40,59,2020,,7482.95,4.08,6828.21
16790,40,59,2021,,8133.67,8.7,7619.4
16791,40,59,2022,,8634.79,6.16,8052.8
16792,40,59,2023,,9191.2,6.44,8862.71
16793,40,59,2024,,9900.4,7.72,9133.92
16794,40,60,2018,,10557.52,,9737.55
16795,40,60,2019,,10929.9,3.53,10151.52
16796,40,60,2020,,11546.38,5.64,10823.32
16797,40,60,2021,,12447.03,7.8,11669.89
16798,40,60,2022,,13244.33,6.41,12812.84
16799,40,60,2023,,13692.13,3.38,12719.31
16800,40,60,2024,,14537.21,6.17,13900.67
16801,41,1,2018,,118464.31,,114690.99
16802,41,1,2019,,122427.17,3.35,114048.53
16803,41,1,2020,,125448.03,2.47,114449.64
16804,41,1,2021,,137864.32,9.9,126084.23
16805,41,1,2022,,149654.26,8.55,136419.56
16806,41,1,2023,,158620.23,5.99,146308.7
16807,41,1,2024,,170650.62,7.58,157729.67
16808,41,2,2018,,106115.13,,102774.41
16809,41,2,2019,,112440.16,5.96,107928.96
16810,41,2,2020,,117757.55,4.73,112802.81
16811,41,2,2021,,125721.55,6.76,115970.07
16812,41,2,2022,,131470.81,4.57,120603.63
16813,41,2,2023,,137916.37,4.9,127305.15
16814,41,2,2024,,141239.26,2.41,131191.6
16815,41,3,2018,,91703.05,,88182.59
16816,41,3,2019,,96264.23,4.97,93227.67
16817,41,3,2020,,99329.98,3.18,94583.5
16818,41,3,2021,,108181.09,8.91,103437.65
16819,41,3,2022,,115739.94,6.99,107461.86
16820,41,3,2023,,118292.42,2.21,108374.81
16821,41,3,2024,,121201.78,2.46,110412.33
16822,41,4,2018,,93892.95,,86139.14
16823,41,4,2019,,99461.85,5.93,92758.24
16824,41,4,2020,,104002.01,4.56,98198.04
16825,41,4,2021,,112941.88,8.6,105510.41
16826,41,4,2022,,121738.32,7.79,115782.13
16827,41,4,2023,,127567.73,4.79,122782.15
16828,41,4,2024,,134754.6,5.63,130552.08
16829,41,5,2018,,96490.17,,88053.18
16830,41,5,2019,,101324.4,5.01,95307.53
16831,41,5,2020,,105667.33,4.29,96903.07
16832,41,5,2021,,114777.66,8.62,107871.31
16833,41,5,2022,,125858.98,9.65,120451.56
16834,41,5,2023,,130249.3,3.49,125690.65
16835,41,5,2024,,139616.63,7.19,135345.34
16836,41,6,2018,,104002.12,,94981.44
16837,41,6,2019,,109768.9,5.54,105047.62
16838,41,6,2020,,115530.14,5.25,109366.84
16839,41,6,2021,,124330.77,7.62,116063.28
16840,41,6,2022,,130069.02,4.62,121791.51
16841,41,6,2023,,137180.39,5.47,128581.87
16842,41,6,2024,,145535.23,6.09,134926.26
16843,41,7,2018,,85222.73,,78211.59
16844,41,7,2019,,88905.11,4.32,82431.15
16845,41,7,2020,,93001.71,4.61,88724.34
16846,41,7,2021,,102087.67,9.77,98812.17
16847,41,7,2022,,110722.98,8.46,103546.96
16848,41,7,2023,,118772.78,7.27,112533.19
16849,41,7,2024,,123685.37,4.14,115356.86
16850,41,8,2018,,104132.84,,99347.49
16851,41,8,2019,,107281.08,3.02,102712.48
16852,41,8,2020,,109673.88,2.23,105560.42
16853,41,8,2021,,119938.82,9.36,114593.5
16854,41,8,2022,,129586.84,8.04,118643.52
16855,41,8,2023,,140753.28,8.62,135376.15
16856,41,8,2024,,151924.51,7.94,142253.95
16857,41,9,2018,,102939.89,,94564.82
16858,41,9,2019,,108589.87,5.49,100452.39
16859,41,9,2020,,112472.02,3.58,108192.46
16860,41,9,2021,,120481.45,7.12,110418.9
16861,41,9,2022,,126574.5,5.06,118170.09
16862,41,9,2023,,136694.28,8.0,128638.87
16863,41,9,2024,,147180.88,7.67,138299.81
16864,41,10,2018,,95617.91,,90115.89
16865,41,10,2019,,98770.82,3.3,95781.01
16866,41,10,2020,,102413.85,3.69,96142.9
16867,41,10,2021,,110350.91,7.75,102295.78
16868,41,10,2022,,120082.18,8.82,113443.53
16869,41,10,2023,,130704.77,8.85,126368.41
16870,41,10,2024,,140515.62,7.51,127947.54
16871,41,11,2018,,128685.86,,124134.57
16872,41,11,2019,,134312.73,4.37,122822.26
16873,41,11,2020,,137384.47,2.29,126591.54
16874,41,11,2021,,150845.79,9.8,139510.49
16875,41,11,2022,,165472.68,9.7,154126.86
16876,41,11,2023,,171776.45,3.81,162908.77
16877,41,11,2024,,177602.12,3.39,163235.3
16878,41,12,2018,,95623.51,,92471.26
16879,41,12,2019,,99524.91,4.08,92111.47
16880,41,12,2020,,103719.9,4.22,98369.02
16881,41,12,2021,,113567.93,9.49,103685.27
16882,41,12,2022,,123045.53,8.35,115928.89
16883,41,12,2023,,127276.97,3.44,116667.55
16884,41,12,2024,,135716.31,6.63,125520.37
16885,41,13,2018,,87984.37,,83919.86
16886,41,13,2019,,90130.06,2.44,86552.02
16887,41,13,2020,,95256.87,5.69,89843.75
16888,41,13,2021,,100637.47,5.65,95559.82
16889,41,13,2022,,109158.88,8.47,100530.57
16890,41,13,2023,,116810.88,7.01,107347.01
16891,41,13,2024,,120370.44,3.05,111997.78
16892,41,14,2018,,101382.28,,93250.35
16893,41,14,2019,,106062.64,4.62,98279.88
16894,41,14,2020,,109211.22,2.97,102254.84
16895,41,14,2021,,116386.93,6.57,109664.72
16896,41,14,2022,,127672.15,9.7,122571.71
16897,41,14,2023,,136816.63,7.16,127803.11
16898,41,14,2024,,145772.27,6.55,133169.85
16899,41,15,2018,,104968.95,,97264.39
16900,41,15,2019,,110669.18,5.43,102915.73
16901,41,15,2020,,113038.23,2.14,106972.24
16902,41,15,2021,,123033.47,8.84,116068.84
16903,41,15,2022,,128117.14,4.13,119781.88
16904,41,15,2023,,135511.49,5.77,129151.36
16905,41,15,2024,,140213.21,3.47,129299.51
16906,41,16,2018,,98925.48,,93867.71
